lower,med,upper,param,tree,tiptypes,prop,multiplier
0.022234826834642667,0.03578625220694222,0.05466171656507485,SSFrac,tree29,no,0.05,10
1.3446109380314193,1.4501630723542047,1.5612845916698068,Re,tree29,no,0.05,10
8.213606528124593,10.302158495294108,13.327671004391192,ReMultiplier,tree2.log,yes,0.05,10
0.0352378339820596,0.04898080089750035,0.06344388574097759,SSFrac,tree2.log,yes,0.05,10
1.4104717921205805,1.5109407575595943,1.6124352161091013,Re,tree2.log,yes,0.05,10
6.9607367632135695,9.805217648591722,12.684819881273075,ReMultiplier,tree2,no,0.05,10
0.04616532620359939,0.06953895840027668,0.10635340519094458,SSFrac,tree2,no,0.05,10
1.4139768146787917,1.5123189146337879,1.6082318461630505,Re,tree2,no,0.05,10
6.7611518436473625,8.633401976523025,10.875263966606973,ReMultiplier,tree30.log,yes,0.05,10
0.042527587234642804,0.058882456359645424,0.07545290314321058,SSFrac,tree30.log,yes,0.05,10
1.41667132630522,1.5202624452262286,1.6272977679309397,Re,tree30.log,yes,0.05,10
6.804208711236698,8.985652757710053,11.283699759508725,ReMultiplier,tree30,no,0.05,10
0.027357861308660032,0.04677964577831281,0.0766536264934687,SSFrac,tree30,no,0.05,10
1.4091636006100978,1.513402884553799,1.6134140269927137,Re,tree30,no,0.05,10
9.280253196548038,11.353444689104327,14.536957017723076,ReMultiplier,tree31.log,yes,0.05,10
0.03313745920035921,0.04470751505385432,0.058250018415035756,SSFrac,tree31.log,yes,0.05,10
1.4536105496714935,1.5477160370778469,1.6652049511568472,Re,tree31.log,yes,0.05,10
8.54990002442205,11.411471468660242,14.014979889708831,ReMultiplier,tree31,no,0.05,10
0.024991794777181556,0.04037760170966663,0.05900313544933866,SSFrac,tree31,no,0.05,10
1.4319210212125577,1.5377162953618626,1.6422662691243786,Re,tree31,no,0.05,10
7.730681748660108,10.288630228475071,12.780498577718209,ReMultiplier,tree32.log,yes,0.05,10
0.030109779924044858,0.04353442701259304,0.058931810718978184,SSFrac,tree32.log,yes,0.05,10
1.4390036033657894,1.5469180037724166,1.654584056155662,Re,tree32.log,yes,0.05,10
7.738582017097455,10.470443045889215,13.148964674248873,ReMultiplier,tree32,no,0.05,10
0.026307118359071437,0.047227679852325455,0.07287150691325056,SSFrac,tree32,no,0.05,10
1.435053696356282,1.536283558473614,1.6542758382951386,Re,tree32,no,0.05,10
7.036035121121314,8.866805949475658,11.098274599302648,ReMultiplier,tree33.log,yes,0.05,10
0.036807421462370135,0.053230883369446313,0.06725844203175493,SSFrac,tree33.log,yes,0.05,10
1.3549552712435906,1.4640192924959279,1.5783719244478052,Re,tree33.log,yes,0.05,10
6.793084077580062,8.702655104057333,11.166219045930962,ReMultiplier,tree33,no,0.05,10
0.04344261434359602,0.07105724012050302,0.11506058720645386,SSFrac,tree33,no,0.05,10
1.3615764280980145,1.4729966414505347,1.5819762089434843,Re,tree33,no,0.05,10
9.07875951034748,11.378330897625677,14.382227453432826,ReMultiplier,tree34.log,yes,0.05,10
0.035637133366148474,0.04735198943390816,0.06165813433929537,SSFrac,tree34.log,yes,0.05,10
1.4117445542546978,1.523246704767228,1.6286173245681543,Re,tree34.log,yes,0.05,10
8.545704353761185,11.272605054764103,14.05021350691482,ReMultiplier,tree34,no,0.05,10
0.02766461767910365,0.04389522017998937,0.06277529684294611,SSFrac,tree34,no,0.05,10
1.3975900738627032,1.4998435927460374,1.6062157793050675,Re,tree34,no,0.05,10
8.633757154741435,11.295262922247872,13.993953184599746,ReMultiplier,tree35.log,yes,0.05,10
0.035154807495424094,0.04947397166539074,0.06409655877053566,SSFrac,tree35.log,yes,0.05,10
